1000 0.002923
2000 0.031624
3000 0.066316
4000 0.060803
5000 0.211592
6000 0.147344
7000 0.183543
8000 0.203466
9000 0.193242
10000 0.22818
11000 0.274827
12000 0.326622
13000 0.530354
14000 0.644103
15000 0.841573
16000 0.890942
17000 1.27402
18000 1.31755
19000 0.977105
20000 1.23048
21000 1.47144
22000 1.53835
23000 1.6739
24000 1.72719
25000 1.45982
