1000 0.013861
2000 0.052655
3000 0.127
4000 0.233107
5000 0.326212
6000 0.442819
7000 0.599074
8000 0.784265
9000 0.996047
10000 1.2214
11000 1.49208
12000 1.77943
13000 2.08895
14000 2.4548
15000 2.79191
16000 3.1764
17000 3.5927
18000 4.00642
19000 4.4724
20000 4.95279
21000 5.41572
22000 6.03503
23000 6.58244
24000 7.13395
25000 7.7073
