1000 0.000664
2000 0.001434
3000 0.003433
4000 0.003723
5000 0.006067
6000 0.005904
7000 0.004986
8000 0.007484
9000 0.008257
10000 0.01291
11000 0.012187
12000 0.014366
13000 0.011648
14000 0.017642
15000 0.02312
16000 0.027275
17000 0.030876
18000 0.016038
19000 0.019058
20000 0.020895
21000 0.024359
22000 0.025799
23000 0.024676
24000 0.03125
25000 0.034949
