1000 0.010846
2000 0.030747
3000 0.072064
4000 0.14351
5000 0.18515
6000 0.269959
7000 0.362497
8000 0.461005
9000 0.594113
10000 0.733702
11000 0.884262
12000 1.07357
13000 1.26515
14000 1.43688
15000 1.695
16000 1.89686
17000 2.13
18000 2.4005
19000 2.6646
20000 3.0421
21000 3.26471
22000 3.60568
23000 3.93392
24000 4.27395
25000 4.59284
