
100 8.017e-06
600 9.098e-05
1100 0.000180169
1600 0.000286905
2100 0.000389775
2600 0.000492089
3100 0.00060878
3600 0.000723077
4100 0.00098028
4600 0.000954137
5100 0.0010434
5600 0.00118797
6100 0.00133931
6600 0.00137864
7100 0.00149639
7600 0.00161328
8100 0.00173356
8600 0.00186677
9100 0.0019744
9600 0.00209471
10100 0.00221362
10600 0.00233765
11100 0.00247479
11600 0.00258775
12100 0.00273325
12600 0.00285316
13100 0.00296604
13600 0.00313444
14100 0.00322044
14600 0.00335594
15100 0.00349267
15600 0.00365346
16100 0.00372703
16600 0.00386371
17100 0.00400081
17600 0.00414141
18100 0.00425776
18600 0.00440808
19100 0.00453193
19600 0.00468967
20100 0.00480985
20600 0.00492207
21100 0.00504211
21600 0.00521039
22100 0.00541096
22600 0.00555101
23100 0.00575852
23600 0.00584329
24100 0.0059764
24600 0.00611836
25100 0.00614898
25600 0.00626806
26100 0.00638724
26600 0.00655916
27100 0.00671076
27600 0.00679335
28100 0.00696089
28600 0.00710957
29100 0.00722533
29600 0.0073867
30100 0.00750561
