
100 7.832e-06
600 5.1375e-05
1100 0.000113962
1600 0.000172372
2100 0.000245854
2600 0.000315349
3100 0.000380345
3600 0.000445502
4100 0.000521723
4600 0.000596004
5100 0.000678928
5600 0.00074249
6100 0.000813281
6600 0.000890687
7100 0.000964616
7600 0.00104525
8100 0.00112274
8600 0.00119759
9100 0.00126997
9600 0.00135289
10100 0.00145866
10600 0.00153253
11100 0.0016109
11600 0.00166557
12100 0.0017514
12600 0.0018265
13100 0.00189904
13600 0.00197996
14100 0.00205596
14600 0.0021393
15100 0.0022307
15600 0.0023182
16100 0.00239605
16600 0.00246996
17100 0.00257586
17600 0.00265805
18100 0.00275275
18600 0.00283838
19100 0.00294521
19600 0.00301405
20100 0.0031061
20600 0.00320225
21100 0.00328041
21600 0.00336246
22100 0.0034746
22600 0.00361852
23100 0.00360943
23600 0.00367956
24100 0.00376552
24600 0.00388102
25100 0.00395212
25600 0.00406363
26100 0.00412469
26600 0.00418696
27100 0.00430646
27600 0.00437868
28100 0.00446495
28600 0.00454183
29100 0.00464397
29600 0.00466915
30100 0.00478332
