
100 7.4e-05
600 0.001137
1100 0.004367
1600 0.014331
2100 0.015715
2600 0.024016
3100 0.029418
3600 0.038689
4100 0.04658
4600 0.064061
5100 0.071546
5600 0.091659
6100 0.103738
6600 0.120813
7100 0.144712
7600 0.167898
8100 0.19235
8600 0.217147
9100 0.242378
9600 0.272922
10100 0.311274
10600 0.342275
11100 0.366088
11600 0.403237
12100 0.436664
12600 0.480396
13100 0.518539
13600 0.568605
14100 0.612389
14600 0.662824
15100 0.726335
15600 0.753892
16100 0.811046
16600 0.861169
17100 0.916292
17600 0.974254
18100 1.04871
18600 1.12059
19100 1.16308
19600 1.22124
20100 1.29115
20600 1.34454
21100 1.41109
21600 1.5655
22100 1.55902
22600 1.63574
23100 1.71335
23600 1.77994
24100 1.8689
24600 1.94174
25100 2.01565
25600 2.10224
26100 2.20969
26600 2.27847
27100 2.3702
27600 2.46477
28100 2.56759
28600 2.66004
29100 2.74591
29600 2.82802
30100 2.95511
