
100 8.824e-06
600 8.3312e-05
1100 0.000149411
1600 0.000211204
2100 0.000316318
2600 0.000338967
3100 0.000435314
3600 0.000542285
4100 0.000645342
4600 0.000770425
5100 0.000775926
5600 0.000808116
6100 0.000918226
6600 0.00104405
7100 0.00113736
7600 0.0013777
8100 0.00140024
8600 0.00148387
9100 0.00161299
9600 0.00174962
10100 0.00189392
10600 0.00164951
11100 0.00172824
11600 0.0018328
12100 0.00193393
12600 0.0020586
13100 0.00216182
13600 0.00229272
14100 0.0023884
14600 0.00250374
15100 0.00262169
15600 0.0027626
16100 0.00288739
16600 0.00297286
17100 0.00313041
17600 0.00329306
18100 0.00342186
18600 0.00365342
19100 0.00365809
19600 0.00383588
20100 0.00400521
20600 0.00338123
21100 0.00351631
21600 0.00361103
22100 0.00371012
22600 0.00378337
23100 0.00392656
23600 0.0040057
24100 0.00412703
24600 0.00425732
25100 0.00435532
25600 0.0045139
26100 0.00463781
26600 0.00472548
27100 0.00484764
27600 0.00497499
28100 0.00506948
28600 0.00520962
29100 0.00534554
29600 0.00547909
30100 0.00559124
