
100 6.6e-05
600 0.000937
1100 0.004672
1600 0.008864
2100 0.014658
2600 0.021342
3100 0.025618
3600 0.037595
4100 0.046322
4600 0.055396
5100 0.067215
5600 0.081544
6100 0.094466
6600 0.11009
7100 0.126876
7600 0.144978
8100 0.163899
8600 0.186183
9100 0.205751
9600 0.229061
10100 0.255942
10600 0.277781
11100 0.304746
11600 0.33202
12100 0.362915
12600 0.390184
13100 0.425697
13600 0.455109
14100 0.491144
14600 0.523323
15100 0.560715
15600 0.597474
16100 0.636051
16600 0.675981
17100 0.716965
17600 0.761384
18100 0.803993
18600 0.849887
19100 0.89088
19600 0.940856
20100 0.993155
20600 1.04007
21100 1.10767
21600 1.14647
22100 1.22508
22600 1.28733
23100 1.34614
23600 1.39556
24100 1.45487
24600 1.51439
25100 1.55097
25600 1.61817
26100 1.69229
26600 1.74456
27100 1.84145
27600 1.9095
28100 1.94274
28600 2.02697
29100 2.12578
29600 2.15178
30100 2.23735
