
100 3.7e-05
600 0.000957
1100 0.003364
1600 0.003532
2100 0.005749
2600 0.00926
3100 0.015259
3600 0.019889
4100 0.028471
4600 0.037834
5100 0.043429
5600 0.043999
6100 0.051268
6600 0.05996
7100 0.068386
7600 0.077522
8100 0.087682
8600 0.099098
9100 0.109788
9600 0.121856
10100 0.134019
10600 0.147855
11100 0.161915
11600 0.176
12100 0.191124
12600 0.207962
13100 0.223802
13600 0.240679
14100 0.259183
14600 0.276743
15100 0.296759
15600 0.315459
16100 0.336344
16600 0.356683
17100 0.378126
17600 0.400457
18100 0.42073
18600 0.446799
19100 0.471328
19600 0.495836
20100 0.521582
20600 0.54756
21100 0.574628
21600 0.601849
22100 0.629696
22600 0.659193
23100 0.687842
23600 0.717873
24100 0.747827
24600 0.778804
25100 0.811398
25600 0.843167
26100 0.876345
26600 0.909507
27100 0.942824
27600 0.980182
28100 1.01535
28600 1.05591
29100 1.09634
29600 1.1398
30100 1.17006
