
100 7.3e-05
600 0.001261
1100 0.004875
1600 0.008465
2100 0.013354
2600 0.019954
3100 0.025401
3600 0.032419
4100 0.044083
4600 0.055106
5100 0.069295
5600 0.084318
6100 0.100575
6600 0.118885
7100 0.138561
7600 0.161735
8100 0.183952
8600 0.208679
9100 0.234535
9600 0.265176
10100 0.293959
10600 0.324958
11100 0.356489
11600 0.390642
12100 0.427617
12600 0.466108
13100 0.50435
13600 0.548501
14100 0.587449
14600 0.634738
15100 0.68116
15600 0.730896
16100 0.778896
16600 0.831431
17100 0.881244
17600 0.939289
18100 0.995899
18600 1.05854
19100 1.16248
19600 1.18646
20100 1.24068
20600 1.32332
21100 1.38003
21600 1.43532
22100 1.50312
22600 1.57647
23100 1.65332
23600 1.71418
24100 1.80983
24600 1.88437
25100 1.94652
25600 2.0354
26100 2.12282
26600 2.22099
27100 2.30039
27600 2.37353
28100 2.46504
28600 2.55442
29100 2.66
29600 2.75124
30100 2.83045
