
100 3.7e-05
600 0.002173
1100 0.005814
1600 0.008938
2100 0.014828
2600 0.026527
3100 0.046152
3600 0.034856
4100 0.045742
4600 0.057062
5100 0.070866
5600 0.086249
6100 0.103472
6600 0.12373
7100 0.14214
7600 0.164639
8100 0.191011
8600 0.211995
9100 0.237124
9600 0.26682
10100 0.296705
10600 0.326952
11100 0.362986
11600 0.4001
12100 0.435604
12600 0.46906
13100 0.509313
13600 0.558811
14100 0.602383
14600 0.649798
15100 0.695994
15600 0.745982
16100 0.797608
16600 0.849913
17100 0.903889
17600 0.960202
18100 1.01821
18600 1.07837
19100 1.15118
19600 1.1964
20100 1.25921
20600 1.32585
21100 1.41377
21600 1.47929
22100 1.52949
22600 1.60309
23100 1.695
23600 1.75901
24100 1.83472
24600 1.91914
25100 1.99098
25600 2.08509
26100 2.17497
26600 2.25143
27100 2.33028
27600 2.42575
28100 2.52454
28600 2.61964
29100 2.7108
29600 2.81174
30100 2.90005
