
100 4.8e-05
600 0.000647
1100 0.00322
1600 0.003335
2100 0.005822
2600 0.00917
3100 0.013273
3600 0.019958
4100 0.02318
4600 0.02726
5100 0.037484
5600 0.048664
6100 0.05663
6600 0.069659
7100 0.078967
7600 0.091979
8100 0.10824
8600 0.116506
9100 0.134056
9600 0.151371
10100 0.170264
10600 0.191409
11100 0.209919
11600 0.22793
12100 0.24843
12600 0.296947
13100 0.322866
13600 0.338038
14100 0.359202
14600 0.3741
15100 0.402002
15600 0.452285
16100 0.46904
16600 0.499069
17100 0.529848
17600 0.558461
18100 0.593415
18600 0.627145
19100 0.664788
19600 0.71412
20100 0.741185
20600 0.799214
21100 0.833664
21600 0.862565
22100 0.901818
22600 0.942105
23100 0.987412
23600 1.03407
24100 1.12892
24600 1.12218
25100 1.20921
25600 1.22937
26100 1.27953
26600 1.3608
27100 1.3752
27600 1.42179
28100 1.53404
28600 1.5831
29100 1.61708
29600 1.67798
30100 1.73731
