
1000 2e-06
5001000 1e-06
10001000 1e-06
15001000 2e-06
20001000 1e-06
25001000 2e-06
30001000 1e-06
35001000 1e-06
40001000 1e-06
45001000 1e-06
50001000 1e-06
55001000 1e-06
60001000 2e-06
65001000 1e-06
70001000 1e-06
75001000 2e-06
80001000 2e-06
85001000 1e-06
90001000 1e-06
95001000 1e-06
100001000 1e-06
105001000 1e-06
110001000 2e-06
115001000 2e-06
120001000 1e-06
125001000 1e-06
130001000 1e-06
135001000 1e-06
140001000 1e-06
145001000 2e-06
150001000 1e-06
155001000 1e-06
160001000 1e-06
165001000 1e-06
170001000 1e-06
175001000 1e-06
180001000 1e-06
185001000 1e-06
190001000 1e-06
195001000 2e-06
200001000 2e-06
205001000 1e-06
210001000 2e-06
215001000 2e-06
220001000 1e-06
225001000 1e-06
230001000 2e-06
235001000 2e-06
240001000 2e-06
245001000 2e-06
250001000 2e-06
255001000 1e-06
260001000 2e-06
265001000 2e-06
270001000 2e-06
275001000 2e-06
280001000 1e-06
285001000 2e-06
290001000 2e-06
295001000 2e-06
300001000 2e-06
305001000 1e-06
310001000 1e-06
315001000 1e-06
320001000 2e-06
325001000 1e-06
330001000 2e-06
335001000 2e-06
340001000 1e-06
345001000 1e-06
350001000 2e-06
355001000 1e-06
360001000 2e-06
365001000 1e-06
370001000 2e-06
375001000 1e-06
380001000 1e-06
385001000 2e-06
390001000 1e-06
395001000 2e-06
400001000 1e-06
405001000 2e-06
410001000 1e-06
415001000 1e-06
420001000 2e-06
425001000 1e-06
430001000 2e-06
435001000 2e-06
440001000 2e-06
445001000 2e-06
450001000 1e-06
455001000 2e-06
460001000 1e-06
465001000 2e-06
470001000 1e-06
475001000 2e-06
480001000 2e-06
485001000 2e-06
490001000 1e-06
495001000 2e-06
