1 5.3882598877e-05
2 9.41753387451e-05
3 6.89029693604e-05
4 5.50746917725e-05
5 4.79221343994e-05
6 2.78949737549e-05
7 3.00407409668e-05
8 3.31401824951e-05
9 3.69548797607e-05
10 3.19480895996e-05
11 3.21865081787e-05
12 4.41074371338e-05
13 4.10079956055e-05
14 4.81605529785e-05
15 5.00679016113e-05
