10 1.4066696167e-05
11 2.21729278564e-05
12 3.00407409668e-05
13 3.19480895996e-05
14 5.79357147217e-05
15 0.000228881835938
16 0.000587940216064
17 0.00245308876038
18 0.00842785835266
19 0.0388300418854
20 0.196892976761
21 1.11458611488
22 6.7992670536
