
100 5.5e-05
600 0.000466
1100 0.003609
1600 0.008837
2100 0.01178
2600 0.012499
3100 0.02283
3600 0.020112
4100 0.031189
4600 0.03112
5100 0.038759
5600 0.043831
6100 0.049614
6600 0.061663
7100 0.075942
7600 0.088556
8100 0.110294
8600 0.114651
9100 0.113256
9600 0.133455
10100 0.1406
10600 0.157326
11100 0.168024
11600 0.181614
12100 0.205561
12600 0.214934
13100 0.239941
13600 0.246712
14100 0.27488
14600 0.28721
15100 0.30439
15600 0.325362
16100 0.345537
16600 0.362121
17100 0.391381
17600 0.414667
18100 0.427658
18600 0.459075
19100 0.48132
19600 0.563516
20100 0.549477
20600 0.563942
21100 0.583507
21600 0.609461
22100 0.640027
22600 0.682246
23100 0.713385
23600 0.736731
24100 0.823097
24600 0.829947
25100 0.851864
25600 0.856847
26100 0.894803
26600 0.929775
27100 0.96457
27600 1.03935
28100 1.06773
28600 1.08678
29100 1.18544
29600 1.17828
30100 1.21363
