1000 0.002015
2000 0.007702
3000 0.010561
4000 0.015716
5000 0.022563
6000 0.035866
7000 0.042919
8000 0.054836
9000 0.073841
10000 0.081464
11000 0.096461
12000 0.112555
13000 0.133973
14000 0.153791
15000 0.170473
16000 0.1971
17000 0.220159
18000 0.251821
19000 0.273926
20000 0.312869
21000 0.3366
22000 0.365331
23000 0.407954
24000 0.434367
25000 0.464241
