500000 0.124934
700000 0.17911
900000 0.231808
1100000 0.289893
1300000 0.34106
1500000 0.396774
1700000 0.45198
1900000 0.508562
2100000 0.562638
2300000 0.621027
2500000 0.681865
2700000 0.744583
2900000 0.79999
3100000 0.855709
3300000 0.91249
3500000 0.975775
3700000 1.03325
3900000 1.08215
4100000 1.13819
4300000 1.20355
4500000 1.27269
4700000 1.31254
4900000 1.38787
5100000 1.43835
5300000 1.5008
5500000 1.58716
5700000 1.62686
5900000 1.71235
6100000 1.74077
6300000 1.79388
6500000 1.85797
6700000 1.93875
6900000 1.98406
7100000 2.03639
7300000 2.09913
7500000 2.15311
7700000 2.24296
7900000 2.28105
