1000 0.000162
2000 0.000142
3000 0.00025
4000 0.000299
5000 0.000377
6000 0.000767
7000 0.001209
8000 0.001575
9000 0.000749
10000 0.001142
11000 0.000985
12000 0.001463
13000 0.001601
14000 0.002078
15000 0.003002
16000 0.002352
17000 0.002889
18000 0.003472
19000 0.003301
20000 0.002824
21000 0.003073
22000 0.003829
23000 0.00415
24000 0.005879
25000 0.003031
