1000 0.000849
2000 0.008219
3000 0.012488
4000 0.023424
5000 0.035741
6000 0.047418
7000 0.068468
8000 0.0885
9000 0.117978
10000 0.140662
11000 0.17995
12000 0.224682
13000 0.262137
14000 0.289701
15000 0.335194
16000 0.389739
17000 0.438265
18000 0.500445
19000 0.549635
20000 0.610434
21000 0.669253
22000 0.735578
23000 0.806376
24000 0.889587
25000 0.976992
