1000 0.001101
2000 0.00337
3000 0.007591
4000 0.005998
5000 0.016582
6000 0.013407
7000 0.019616
8000 0.024784
9000 0.031333
10000 0.03808
11000 0.044635
12000 0.054315
13000 0.060081
14000 0.06922
15000 0.096124
16000 0.099258
17000 0.103629
18000 0.121523
19000 0.139883
20000 0.143646
21000 0.168917
22000 0.170895
23000 0.189612
24000 0.198822
25000 0.231961
