
100 2.8e-05
600 0.002292
1100 0.006775
1600 0.008548
2100 0.01411
2600 0.019829
3100 0.027041
3600 0.036147
4100 0.053183
4600 0.058359
5100 0.071885
5600 0.085565
6100 0.097824
6600 0.114685
7100 0.130911
7600 0.148425
8100 0.166865
8600 0.186844
9100 0.209129
9600 0.231763
10100 0.257619
10600 0.286445
11100 0.30977
11600 0.337957
12100 0.366343
12600 0.398136
13100 0.434664
13600 0.466177
14100 0.519496
14600 0.54243
15100 0.581663
15600 0.605728
16100 0.64716
16600 0.684873
17100 0.726548
17600 0.775447
18100 0.81958
18600 0.862167
19100 0.913664
19600 0.968123
20100 1.01306
20600 1.0829
21100 1.11139
21600 1.18863
22100 1.23114
22600 1.27827
23100 1.35982
23600 1.39227
24100 1.4529
24600 1.51126
25100 1.57404
25600 1.64789
26100 1.73725
26600 1.78802
27100 1.85504
27600 1.92855
28100 1.99068
28600 2.06232
29100 2.15129
29600 2.19325
30100 2.25498
